鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
三重區,房地(土地+建物)+車位,新北市三重區元信二街１８號十一樓之三,13.21,住,,,1130504,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110817,106.72,2,1,1,有,有,14250000,133527,坡道平面,30.1,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLLNHJGFGF28EA,47.27,0.0,2.89,有,0039
三重區,土地,中民段1162地號,12.6,住,,,1130502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,119048,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLMLNHJGFGF48EA,0.0,0.0,0.0,無,
蘆洲區,土地,集賢段521地號,0.97,都市：其他:住宅區,,,1130508,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,96690,0,,0.0,0,,RPVNMLMLNHJGFGF98EA,0.0,0.0,0.0,無,0040
蘆洲區,土地,集賢段521地號,2.9,都市：其他:住宅區,,,1130509,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,290070,100024,,0.0,0,,RPOOMLMLNHJGFGF38EA,0.0,0.0,0.0,無,0040
鶯歌區,房地(土地+建物),新北市鶯歌區尖山路１５６巷６７號七樓,10.21,住,,,1130513,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850205,57.25,1,1,1,有,有,6140000,107249,,0.0,0,含裝潢費；含傢俱設備費；,RPRNMLLLNHJGFIF68EA,37.66,0.0,6.67,有,0042
板橋區,房地(土地+建物)+車位,新北市板橋區金門街２６０巷５８號七樓,31.99,住,,,1130508,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0991221,158.39,3,2,2,有,有,22300000,140792,坡道平面,24.82,0,,RPQQMLSJNHJGFAF48DA,83.05,4.14,10.56,有,
林口區,土地,麗林段345地號,491.78,住,,,1130502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,86282800,175450,,0.0,0,,RPOOMLMJNHJGFBF57DA,0.0,0.0,0.0,無,
新莊區,車位,新北市新莊區思源路１３９號等,2.07,住,,,1130503,土地1建物1車位1,,,其他,,,,36.79,0,0,0,無,有,3100000,,坡道平面,36.79,3100000,僅車位交易；,RPUTMLRJNHJGFBF56DA,0.0,0.0,0.0,有,0043
林口區,車位,新北市林口區忠孝路９９號等,0.54,住,,,1130512,土地1建物1車位1,,,其他,,,,20.38,0,0,0,無,有,2500000,,坡道平面,20.38,2500000,僅車位交易；,RPXNMLNLNHJGFBF68DA,0.0,0.0,0.0,有,0044
新莊區,房地(土地+建物),新北市新莊區中正路８２９巷９１號五樓,15.0,工,,,1130514,土地3建物1車位0,五層,十層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0830526,112.63,3,2,2,有,有,12000000,106544,,0.0,0,,RPQQMLOLNHJGFBF38DA,84.36,0.76,5.6,有,
汐止區,房地(土地+建物)+車位,新北市汐止區湖前街３２號六樓,30.4,住,,,1130506,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030604,228.45000000000002,3,2,2,有,有,35000000,153206,坡道平面,0.0,0,,RPRNMLRJNHJGFDF48DA,121.64,0.0,21.16,有,
汐止區,土地,東勢段656地號,800.9,,山坡地保育區,農牧用地,1130510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2580000,3221,,0.0,0,地清或未辦繼承標售；,RPOOMLMLNHJGFDF97DA,0.0,0.0,0.0,無,
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段１３９號五樓,19.94,住,,,1130503,土地1建物1車位1,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,127.67,2,1,2,有,有,11000000,94544,坡道平面,26.13,1400000,預售屋、或土地及建物分件登記案件；,RPROMLNKNHJGFEF38DA,60.75,4.09,5.36,有,
淡水區,車位,新北市淡水區新民街一段１號等,0.34,住,,,1130507,土地1建物1車位1,,,其他,,,,29.92,0,0,0,無,有,700000,,坡道平面,29.92,700000,僅車位交易；預售屋、或土地及建物分件登記案件；,RPWOMLNKNHJGFEF88DA,0.0,0.0,0.0,有,0045
淡水區,房地(土地+建物)+車位,新北市淡水區坪頂路１３７之１號,35.97,,山坡地保育區,丙種建築用地,1130504,土地1建物1車位1,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850429,96.0,4,2,3,有,無,9650000,100521,坡道平面,0.0,0,其他增建 : 防火巷增建、一樓空地增建陽台外推；夾層；其他增建；,RPXNMLTKNHJGFEF86DA,48.94,0.58,5.76,有,
淡水區,房地(土地+建物),新北市淡水區水碓３０號五樓之１,20.64,,山坡地保育區,丙種建築用地,1130508,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830720,46.27,1,1,1,有,有,1600000,34580,,0.0,0,,RPOPMLMLNHJGFEF18DA,34.84,1.29,5.68,有,
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段１２６巷１０７號二十樓,17.06,住,,,1130505,土地1建物1車位1,二十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824,132.35,2,2,2,有,有,11980000,99991,坡道平面,26.54,1400000,,RPROMLNLNHJGFEF48DA,62.75,5.3,4.43,有,0046
三芝區,房地(土地+建物),新北市三芝區淺水灣街８之５號四樓,27.55,,山坡地保育區,丙種建築用地,1130506,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860529,59.82,2,1,1,有,有,3200000,53494,,0.0,0,夾層；,RPPNMLOLNHJGFEF28DA,39.33,0.92,5.81,有,
三芝區,房地(土地+建物),新北市三芝區樂全街１０８號十一樓,16.94,,山坡地保育區,丙種建築用地,1130506,土地1建物1車位0,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850529,41.25,1,0,1,有,有,1750000,42424,,0.0,0,,RPQNMLOLNHJGFEF38DA,31.75,0.0,3.72,有,
三重區,房地(土地+建物),新北市三重區重新路四段２４４巷１８號,42.91,住,,,1130506,土地1建物1車位0,一層，平台，騎樓,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0670719,126.0,4,2,2,有,無,24000000,190476,,0.0,0,其他增建；,RPUOMLOKNHJGFGF98DA,126.0,0.0,0.0,無,0047
中和區,房地(土地+建物),新北市中和區景平路１９０號二十八樓之一,2.27,都市：其他:住宅區,,,1130512,土地4建物1車位0,二十八層,四十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0861104,38.42,1,1,1,有,有,6570000,171005,,0.0,0,,RPQNMLMKNHJGFHF38DA,23.71,0.0,5.99,有,0048
中和區,房地(土地+建物),新北市中和區南山路２６０之６號七樓,8.03,住,,,1130501,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1121023,56.63,1,2,1,有,有,11500000,203073,,0.0,0,,RPVNMLNLNHJGFHF09DA,33.18,0.0,4.27,有,0049
中和區,房地(土地+建物),新北市中和區新生街１４２號,18.21,住,,,1130501,土地1建物1車位0,一層，騎樓,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0871017,146.26999999999998,0,0,0,無,有,33680000,230259,,0.0,0,,RPOOMLNLNHJGFHF48DA,110.16,0.0,9.47,有,
鶯歌區,土地,阿南坑段阿南坑小段35-1地號,5408.0,,山坡地保育區,林業用地,1130507,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,19631040,3630,,0.0,0,,RPPOMLLLNHJGFIF48DA,0.0,0.0,0.0,無,
土城區,土地,明德段5地號,12.12,住,,,1130510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3486500,287665,,0.0,0,,RPRNMLMLNHJGFAF97EA,0.0,0.0,0.0,無,0050
新莊區,房地(土地+建物)+車位,新北市新莊區化成路２９３巷２３號,126.79,工,,,1130506,土地1建物1車位1,全,二層,透天厝,工業用,鋼筋混凝土造,0691124,189.76,3,1,1,有,無,26220000,138175,一樓平面,0.0,0,,RPQNMLRLNHJGFBF48EA,189.76,0.0,0.0,無,
新店區,土地,青潭段濕水子小段73-54地號,94.44,,山坡地保育區,丙種建築用地,1130511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3428400,36302,,0.0,0,,RPRNMLNLNHJGFCF28EA,0.0,0.0,0.0,無,0051
淡水區,土地,林子段1465-1地號,30.0,住,,,1130507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1099200,36640,,0.0,0,政府機關標讓售；,RPSNMLLLNHJGFEF38EA,0.0,0.0,0.0,無,
八里區,房地(土地+建物)+車位,新北市八里區中山路二段２５６號八樓,24.03,住,,,1130505,土地2建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841118,153.66,3,2,2,有,有,9000000,58571,坡道平面,0.0,1300000,其他增建；,RPPOMLMLNHJGFEF28EA,86.39,1.2,9.62,有,
淡水區,房地(土地+建物)+車位,新北市淡水區新春街１２７號十一樓,21.14,農,,,1130507,土地2建物1車位1,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860419,138.03,3,2,2,有,有,8500000,61581,坡道機械,29.22,0,陽台外推；,RPPNMLOLNHJGFEF38EA,90.73,0.83,8.36,有,
三芝區,房地(土地+建物),新北市三芝區淡金路二段７１號二樓之１,3.38,住,,,1130505,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850430,27.37,1,0,1,有,有,1350000,49324,,0.0,0,,RPQNMLOLNHJGFEF48EA,17.43,0.0,4.26,有,
雙溪區,土地,武丹坑段武丹坑小段405-11地號,73.0,,山坡地保育區,丙種建築用地,1130509,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1250000,17123,,0.0,0,未登記建物；,RPPNMLLLNHJGFFF18EA,0.0,0.0,0.0,無,
雙溪區,土地,武丹坑段武丹坑小段405-14地號,66.0,,山坡地保育區,丙種建築用地,1130509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1250000,18939,,0.0,0,未登記建物；,RPQNMLLLNHJGFFF28EA,0.0,0.0,0.0,無,
永和區,車位,新北市永和區福和路２９７號等地下二層公共設施,0.11,商,,,1130503,土地1建物1車位1,,,其他,,,,36.09,0,0,0,無,有,1350000,,升降機械,36.09,1350000,僅車位交易；,RPPOMLNLNHJGFHF68EA,0.0,0.0,0.0,有,0052
永和區,車位,新北市永和區福和路２９７號等地下二層公共設施,0.05,商,,,1130503,土地1建物1車位1,,,其他,,,,36.23,0,0,0,無,有,1350000,,升降機械,36.23,1350000,僅車位交易；,RPQOMLNLNHJGFHF78EA,0.0,0.0,0.0,有,0052
中和區,車位,新北市中和區南山路１３２號等共同使用,0.0,,,,1130501,土地0建物1車位1,,,其他,,,,28.89,0,0,0,無,有,1800000,,坡道機械,0.0,1800000,建物坐落地號：復興段2地號；親友、員工、共有人或其他特殊關係間之交易；僅車位交易；,RPTNMLOLNHJGFHF09EA,0.0,0.0,0.0,有,0054
土城區,房地(土地+建物),新北市土城區立仁街５０號三樓,6.34,商,,,1130501,土地1建物1車位0,三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820726,93.91,2,1,1,有,有,12700000,135236,,0.0,0,陽台外推；其他增建；,RPRPMLQKNHJGFAF38DA,62.45,11.41,3.98,有,
土城區,土地,員和段601地號,42.21,商,,,1130503,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8900000,210851,,0.0,0,共有人優購,RPUOMLKLNHJGFAF08DA,0.0,0.0,0.0,無,0055
土城區,房地(土地+建物),新北市土城區青雲路２７３號五樓之１,6.72,住,,,1130514,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970519,32.15,1,1,1,有,有,4650000,144635,,0.0,0,,RPVOMLMLNHJGFAF38DA,20.09,0.0,2.88,有,0056
土城區,土地,明德段262地號,27.17,住,,,1130509,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6987000,257159,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVQMLNLNHJGFAF68DA,0.0,0.0,0.0,無,0057
林口區,土地,新林段239地號,505.68,商,,,1130520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,107077000,211749,,0.0,0,,RPWNMLKLNHJGFBF28DA,0.0,0.0,0.0,無,
新莊區,房地(土地+建物)+車位,新北市新莊區中正路７０８之２４號十二樓,23.36,工,,,1130508,土地2建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),商辦用,鋼筋混凝土造,0980929,215.37,4,2,2,有,有,31800000,156738,坡道平面,26.52,2200000,,RPQNMLOLNHJGFBF08DA,122.32,1.66,17.63,有,
新莊區,房地(土地+建物),新北市新莊區龍安路５２７號十七樓,14.77,住,,,1130508,土地1建物1車位0,十七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840713,140.54,4,2,2,有,有,16500000,117404,,0.0,0,其他增建；,RPTNMLRLNHJGFBF68DA,107.65,0.0,13.34,有,
林口區,房地(土地+建物)+車位,新北市林口區民權路７８號五樓,36.92,住,,,1130507,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980317,213.74,4,2,2,有,有,25000000,116965,坡道平面,29.61,0,,RPQOMLRLNHJGFBF48DA,124.19,0.0,13.37,有,
深坑區,房地(土地+建物),新北市深坑區埔新街１１１號四樓,32.6,都市：其他:住宅區,,,1130514,土地3建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700706,85.5,4,2,2,有,無,3630000,42456,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；頂樓加蓋；,RPUNMLNKNHJGFCF38DA,85.5,0.0,0.0,無,
新店區,房地(土地+建物)+車位,新北市新店區五路６７巷２弄５號,43.16,住,,,1130510,土地2建物1車位1,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790823,199.73999999999998,4,2,2,有,有,20090000,100581,升降平面,0.0,0,平台、後院增建其他增建；,RPWNMLLLNHJGFCF48DA,162.0,24.39,0.0,有,
新店區,土地,大豐段245地號,33.55,農,,,1130503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6388200,190408,,0.0,0,,RPUNMLMLNHJGFCF38DA,0.0,0.0,0.0,無,0058
新店區,土地,大豐段245地號,53.68,農,,,1130503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10224900,190479,,0.0,0,,SPUNMLMLNHJGFCF48DA,0.0,0.0,0.0,無,0058
新店區,土地,大豐段245地號,33.55,農,,,1130503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6388200,190408,,0.0,0,,TPUNMLMLNHJGFCF58DA,0.0,0.0,0.0,無,0058
新店區,房地(土地+建物),新北市新店區百忍街１６號,8.26,住,,,1130519,土地4建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670831,18.93,3,2,2,有,無,4940000,260961,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPPNMLOLNHJGFCF08DA,18.93,0.0,0.0,無,
汐止區,房地(土地+建物),新北市汐止區汐萬路二段６２巷１９號２樓,42.13,,鄉村區,乙種建築用地,1130506,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701118,90.3,3,2,2,有,無,7500000,83056,,0.0,0,部分陽台外推陽台外推；,RPVOMLNLNHJGFDF78DA,80.02,0.0,10.28,無,0061
汐止區,房地(土地+建物),新北市汐止區保新街４１號,30.47,住,,,1130509,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701221,97.81,3,1,1,有,無,2400000,24537,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLOLNHJGFDF38DA,90.33,7.48,0.0,無,
八里區,車位,新北市八里區中山路１１３之５７至１１３之６１號等公共設施,0.0,,,,1130506,土地0建物1車位1,,,其他,,,,37.08,0,0,0,無,有,1050000,,坡道平面,37.08,1050000,建物坐落地號：中山段799地號；僅車位交易；,RPQNMLKLNHJGFEF97DA,0.0,0.0,0.0,有,
三重區,房地(土地+建物)+車位,新北市三重區新北大道一段１３３巷１０號,17.33,住,,,1130507,土地2建物1車位1,一層，騎樓，地下層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0850817,99.49,1,1,1,有,有,11500000,115590,升降機械,0.0,0,,RPPUMLKLNHJGFGF78DA,85.11,0.0,0.0,有,
蘆洲區,房地(土地+建物),新北市蘆洲區民族路３１４巷３弄２之１號三樓,7.14,住,,,1130503,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840804,38.589999999999996,1,1,1,有,有,5500000,142524,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUPMLNLNHJGFGF09DA,27.34,0.0,4.45,有,0062
中和區,房地(土地+建物),新北市中和區永貞路２７４號七樓之一,2.75,商,,,1130506,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920326,34.14,1,1,1,有,有,7750000,227006,,0.0,0,陽台外推；,RPXOMLKLNHJGFHF09DA,19.6,4.06,2.26,有,
中和區,房地(土地+建物)+車位,新北市中和區莒光路１５２號五樓,18.72,住,,,1130501,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960409,161.17000000000002,4,2,2,有,有,25800000,160713,坡道平面,13.08,2000000,其他增建；,RPXPMLKLNHJGFHF56DA,90.94,10.02,3.38,有,
中和區,房地(土地+建物),新北市中和區民德路１０１號,14.78,住,,,1130503,土地1建物1車位0,一層，騎樓,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0840722,81.22,0,0,0,無,有,24000000,295494,,0.0,0,,RPQQMLOLNHJGFHF98DA,58.0,0.0,3.05,有,
板橋區,房地(土地+建物),新北市板橋區萬板路１８８巷２弄２號三樓,26.4,住,,,1130505,土地2建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,86.2,2,2,1,有,無,13400000,155452,,0.0,0,其他增建；,RPVOMLLLNHJGFAF38EA,86.2,0.0,0.0,無,
土城區,房地(土地+建物),新北市土城區裕民路１６０巷９號三樓,28.97,住,,,1130510,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741015,98.0,3,2,1,有,無,11900000,121429,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLOLNHJGFAF18EA,88.18,0.0,9.82,無,0063
淡水區,車位,新北市淡水區沙崙路２１８號等,2.45,住,,,1130509,土地1建物1車位1,,,其他,,,,36.14,0,0,0,無,有,1000000,,坡道平面,36.14,1000000,僅車位交易；,RPQNMLMLNHJGFEF28EA,0.0,0.0,0.0,有,0064
八里區,土地,中山段1908地號,13.51,住,,,1130510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,939780,69562,,0.0,0,,RPTNMLMLNHJGFEF58EA,0.0,0.0,0.0,無,
貢寮區,土地,長潭段152地號,36.87,都市：其他:一般保護區,,,1130522,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,40557,1100,,0.0,0,,RPQNMLRLNHJGFFF88EA,0.0,0.0,0.0,無,0065
三重區,房地(土地+建物),新北市三重區正義北路１３６號六樓,7.09,商,,,1130503,土地2建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851007,90.9,3,2,1,有,有,14000000,154015,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLRLNHJGFGF88EA,61.65,0.0,10.8,有,
鶯歌區,土地,昌福段390地號,30.46,住,,,1130508,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3685240,120986,,0.0,0,,RPRNMLNLNHJGFIF88EA,0.0,0.0,0.0,無,0066
鶯歌區,土地,昌福段390地號,30.46,住,,,1130508,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3685240,120986,,0.0,0,,RPSNMLNLNHJGFIF98EA,0.0,0.0,0.0,無,0066
鶯歌區,土地,昌福段391地號,11.13,住,,,1130510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1346680,120996,,0.0,0,,RPTNMLNLNHJGFIF09EA,0.0,0.0,0.0,無,
